"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Chen X.; Hicks M.A.","Chen, XiaoHui (55571370200); Hicks, Michael A. (57200901511)","55571370200; 57200901511","A constitutive model based on modified mixture theory for unsaturated rocks","2011","Computers and Geotechnics","38","8","","925","933","8","26","10.1016/j.compgeo.2011.04.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052923714&doi=10.1016%2fj.compgeo.2011.04.008&partnerID=40&md5=39dfde6b5aaa76549dddc8caa24fa7ce","Article","Final","","Scopus","2-s2.0-80052923714"
"Wang C.; Hua Y.; Nadimi S.; Hu Q.; Taleb W.; Zhang J.; Liu X.; Zhang R.; Chen X.; Neville A.; Li Y.","Wang, Cailin (57202196631); Hua, Yong (57201545362); Nadimi, Sadegh (36663803700); Hu, Qihui (55777326600); Taleb, Wassim (57191832372); Zhang, Jiaxuan (57201282056); Liu, Xinghao (57222261981); Zhang, Rui (56911314900); Chen, Xiaohui (55571370200); Neville, Anne (7103205655); Li, Yuxing (56034184000)","57202196631; 57201545362; 36663803700; 55777326600; 57191832372; 57201282056; 57222261981; 56911314900; 55571370200; 7103205655; 56034184000","Anti-corrosion characteristics of FeCO3 and FexCayMgzCO3 scales on carbon steel in high-PT CO2 environments","2022","Chemical Engineering Journal","431","","133484","","","","17","10.1016/j.cej.2021.133484","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118987759&doi=10.1016%2fj.cej.2021.133484&partnerID=40&md5=abb98369fd016321dfddd33ac45e8959","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85118987759"
"Chen X.H.; Thornton S.","Chen, Xiao Hui (55571370200); Thornton, Steven (7101689883)","55571370200; 7101689883","Multimineral reactions controlling secondary phase evolution in a hyperalkaline plume","2019","Environmental Geotechnics","6","8","","521","527","6","4","10.1680/jenge.17.00012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077136095&doi=10.1680%2fjenge.17.00012&partnerID=40&md5=e1821d8eb3edab8eaadfb98fe9cdc147","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85077136095"
"Chen X.; Pao W.; Thornton S.; Small J.","Chen, XiaoHui (55571370200); Pao, William (7003342282); Thornton, Steven (7101689883); Small, Joe (56209636000)","55571370200; 7003342282; 7101689883; 56209636000","Unsaturated hydro-mechanical-chemical constitutive coupled model based on mixture coupling theory: Hydration swelling and chemical osmosis","2016","International Journal of Engineering Science","104","","","97","109","12","36","10.1016/j.ijengsci.2016.04.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964466928&doi=10.1016%2fj.ijengsci.2016.04.010&partnerID=40&md5=10663106f8133b9b923f7be1e1ea2137","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84964466928"
"Wang C.; Hua Y.; Nadimi S.; Taleb W.; Barker R.; Li Y.; Chen X.; Neville A.","Wang, Cailin (57202196631); Hua, Yong (57201545362); Nadimi, Sadegh (36663803700); Taleb, Wassim (57191832372); Barker, Richard (42261161400); Li, Yuxing (56034184000); Chen, Xiaohui (55571370200); Neville, Anne (7103205655)","57202196631; 57201545362; 36663803700; 57191832372; 42261161400; 56034184000; 55571370200; 7103205655","Determination of thickness and air-void distribution within the iron carbonate layers using X-ray computed tomography","2021","Corrosion Science","179","","109153","","","","16","10.1016/j.corsci.2020.109153","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097460691&doi=10.1016%2fj.corsci.2020.109153&partnerID=40&md5=f6dbd53b5cc03af9b09291d9f530efc6","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85097460691"
"Chen X.; Hicks M.A.","Chen, XiaoHui (55571370200); Hicks, Michael A. (57200901511)","55571370200; 57200901511","Unsaturated hydro-mechanical-chemo coupled constitutive model with consideration of osmotic flow","2013","Computers and Geotechnics","54","","","94","103","9","24","10.1016/j.compgeo.2013.06.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881256881&doi=10.1016%2fj.compgeo.2013.06.001&partnerID=40&md5=ffc3df8b36915222b0a5d97454a17178","Article","Final","","Scopus","2-s2.0-84881256881"
"Liu C.; Chen X.; Mack E.E.; Wang S.; Du W.; Yin Y.; Banwart S.A.; Guo H.","Liu, Cuicui (57205586153); Chen, Xiaohui (55571370200); Mack, E. Erin (34974468300); Wang, Shui (56369692800); Du, Wenchao (54888423400); Yin, Ying (36057665300); Banwart, Steven A. (7004573474); Guo, Hongyan (7404404180)","57205586153; 55571370200; 34974468300; 56369692800; 54888423400; 36057665300; 7004573474; 7404404180","Evaluating a novel permeable reactive bio-barrier to remediate PAH-contaminated groundwater","2019","Journal of Hazardous Materials","368","","","444","451","7","49","10.1016/j.jhazmat.2019.01.069","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060631337&doi=10.1016%2fj.jhazmat.2019.01.069&partnerID=40&md5=83bbe958c75e47a4b0e79af79ba9327d","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85060631337"
"Chen X.","Chen, Xiaohui (55571370200)","55571370200","Constitutive unsaturated hydro-mechanical model based on modified mixture theory with consideration of hydration swelling","2013","International Journal of Solids and Structures","50","20-21","","3266","3273","7","15","10.1016/j.ijsolstr.2013.05.025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880710645&doi=10.1016%2fj.ijsolstr.2013.05.025&partnerID=40&md5=3991d58d9596c02c70a3d493a5556b49","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-84880710645"
"Abdullah S.; Wang K.; Chen X.; Khan A.","Abdullah, Sulaiman (57694553200); Wang, Kai (59610676300); Chen, Xiaohui (55571370200); Khan, Amirul (55800396100)","57694553200; 59610676300; 55571370200; 55800396100","The impact of thermal transport on reactive THMC model for carbon capture and storage","2023","Geomechanics for Energy and the Environment","36","","100511","","","","5","10.1016/j.gete.2023.100511","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175298539&doi=10.1016%2fj.gete.2023.100511&partnerID=40&md5=fd43065e76490b300a89600b5b0572f7","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85175298539"
"Ma Y.; Ge S.; Yang H.; Chen X.","Ma, Yue (57212460608); Ge, Shangqi (57218115369); Yang, He (57220924377); Chen, Xiaohui (55571370200)","57212460608; 57218115369; 57220924377; 55571370200","Coupled thermo-hydro-mechanical-chemical processes with reactive dissolution by non-equilibrium thermodynamics","2022","Journal of the Mechanics and Physics of Solids","169","","105065","","","","7","10.1016/j.jmps.2022.105065","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138209031&doi=10.1016%2fj.jmps.2022.105065&partnerID=40&md5=e7dfad75273fce96af0490eda89416e8","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85138209031"
"Abdullah S.; Ma Y.; Chen X.; Khan A.","Abdullah, Sulaiman (57694553200); Ma, Yue (57212460608); Chen, Xiaohui (55571370200); Khan, Amirul (55800396100)","57694553200; 57212460608; 55571370200; 55800396100","Coupled Reactive Two-Phase Model Involving Dissolution and Dynamic Porosity for Deformable Porous Media Based on Mixture Coupling Theory","2024","Transport in Porous Media","151","1","","27","54","27","0","10.1007/s11242-023-02032-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174581524&doi=10.1007%2fs11242-023-02032-1&partnerID=40&md5=a9c9dc980337841354c027b08378b343","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85174581524"
"Ge S.; Ma Y.; Wang K.; Zheng L.; Xie X.; Chen X.; Yu H.-S.","Ge, Shangqi (57218115369); Ma, Yue (57212460608); Wang, Kai (59610676300); Zheng, Lingwei (57219131043); Xie, Xinyu (7402761713); Chen, Xiaohui (55571370200); Yu, Hai-Sui (57352501600)","57218115369; 57212460608; 59610676300; 57219131043; 7402761713; 55571370200; 57352501600","Unsaturated hydro-mechanical-electro-chemical coupling based on mixture-coupling theory: a unified model","2023","International Journal of Engineering Science","191","","103914","","","","8","10.1016/j.ijengsci.2023.103914","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163185461&doi=10.1016%2fj.ijengsci.2023.103914&partnerID=40&md5=795d1c49d42a40dd4d0bed54082c7a51","Article","Final","","Scopus","2-s2.0-85163185461"
