"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Studds P.G.; Stewart D.I.; Cousens T.W.","Studds, P.G. (6506998748); Stewart, D.I. (35305889000); Cousens, T.W. (6603394803)","6506998748; 35305889000; 6603394803","The effects of salt solutions on the properties of bentonite-sand mixtures","1998","Clay Minerals","33","4","","651","660","9","136","10.1180/claymin.1998.033.4.12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047669408&doi=10.1180%2fclaymin.1998.033.4.12&partnerID=40&md5=b50a2e3816054226c9b2da8da1e67450","Article","Final","","Scopus","2-s2.0-85047669408"
"Charles-Cruz C.A.; Cousens T.W.; Stewart D.I.","Charles-Cruz, C.A. (12761033100); Cousens, T.W. (6603394803); Stewart, D.I. (35305889000)","12761033100; 6603394803; 35305889000","Compressibility and creep behaviour of hydraulically placed PFA and mine tailings fills","2008","12th International Conference on Computer Methods and Advances in Geomechanics 2008","3","","","2269","2276","7","7","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869844102&partnerID=40&md5=a52e2237db9e7d1dfdfdd8a375ca2bfb","Conference paper","Final","","Scopus","2-s2.0-84869844102"
"West L.J.; Stewart D.I.; Binley A.M.; Shaw B.","West, L.J. (55665300300); Stewart, D.I. (35305889000); Binley, A.M. (7004203549); Shaw, B. (36923707300)","55665300300; 35305889000; 7004203549; 36923707300","Resistivity imaging of soil during electrokinetic transport","1999","Engineering Geology","53","2","","205","215","10","29","10.1016/S0013-7952(99)00034-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032774777&doi=10.1016%2fS0013-7952%2899%2900034-4&partnerID=40&md5=9ded8d252247fc36fab81b3bd9a50870","Article","Final","","Scopus","2-s2.0-0032774777"
"Tompkins D.C.; Stewart D.I.; Graham J.T.; Burke I.T.","Tompkins, Danielle C. (57537893600); Stewart, Douglas I. (35305889000); Graham, James T. (57188854692); Burke, Ian T. (8600041800)","57537893600; 35305889000; 57188854692; 8600041800","In situ disposal of crushed concrete waste as void fill material at UK nuclear sites: Leaching behavior and effect of pH on trace element release","2022","Journal of Hazardous Materials Advances","5","","100043","","","","3","10.1016/j.hazadv.2021.100043","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159173841&doi=10.1016%2fj.hazadv.2021.100043&partnerID=40&md5=dadfe0f67a43765187aea21e3edc144b","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85159173841"
"Stewart D.I.; Clarke B.G.","Stewart, Douglas I. (35305889000); Clarke, Barry G. (7202373850)","35305889000; 7202373850","Editorial","2020","Environmental Geotechnics","7","7","","445","446","1","0","10.1680/jenge.2020.7.7.445","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095410354&doi=10.1680%2fjenge.2020.7.7.445&partnerID=40&md5=4401d7004ed3d279806c46eb72b157b5","Editorial","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85095410354"
"Gomes H.I.; Mayes W.M.; Baxter H.A.; Jarvis A.P.; Burke I.T.; Stewart D.I.; Rogerson M.","Gomes, Helena I. (8639516500); Mayes, William M. (16307232200); Baxter, Helen A. (57194702044); Jarvis, Adam P. (7006284417); Burke, Ian T. (8600041800); Stewart, Douglas I. (35305889000); Rogerson, Mike (7004689703)","8639516500; 16307232200; 57194702044; 7006284417; 8600041800; 35305889000; 7004689703","Options for managing alkaline steel slag leachate: A life cycle assessment","2018","Journal of Cleaner Production","202","","","401","412","11","28","10.1016/j.jclepro.2018.08.163","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051920606&doi=10.1016%2fj.jclepro.2018.08.163&partnerID=40&md5=298cb8c5b106af2552c2a473b20b3ce9","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85051920606"
"Stewart D.I.; Tay Y.Y.; Cousens T.W.","Stewart, D.I. (35305889000); Tay, Y.Y. (7004818423); Cousens, T.W. (6603394803)","35305889000; 7004818423; 6603394803","The strength of unsaturated bentonite-enhanced sand","2001","Geotechnique","51","9","","767","775","8","2","10.1680/geot.2001.51.9.767","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035521788&doi=10.1680%2fgeot.2001.51.9.767&partnerID=40&md5=98843eb1ebc78d74e67d6b8058042416","Article","Final","","Scopus","2-s2.0-0035521788"
"Vidal-Durà A.; Burke I.T.; Mortimer R.J.G.; Stewart D.I.","Vidal-Durà, Andrea (57201457866); Burke, Ian T. (8600041800); Mortimer, Robert J.G. (7101740764); Stewart, Douglas I. (35305889000)","57201457866; 8600041800; 7101740764; 35305889000","Diversity patterns of benthic bacterial communities along the salinity continuum of the Humber estuary (UK)","2018","Aquatic Microbial Ecology","81","3","","277","291","14","14","10.3354/ame01875","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056221405&doi=10.3354%2fame01875&partnerID=40&md5=44ae918938a516157f6c79a053b85498","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85056221405"
"Sapsford D.J.; Stewart D.I.; Sinnett D.E.; Burke I.T.; Cleall P.J.; Harbottle M.J.; Mayes W.; Owen N.E.; Sardo A.M.; Weightman A.","Sapsford, Devin J. (23012420800); Stewart, Douglas I. (35305889000); Sinnett, Danielle E. (15053768100); Burke, Ian T. (8600041800); Cleall, Peter J. (6603271515); Harbottle, Michael J. (12770958300); Mayes, Will (16307232200); Owen, Nia E. (57201838162); Sardo, Ana Margarida (8631969900); Weightman, Andrew (7004346862)","23012420800; 35305889000; 15053768100; 8600041800; 6603271515; 12770958300; 16307232200; 57201838162; 8631969900; 7004346862","Circular economy landfills for temporary storage and treatment of mineral-rich wastes","2023","Proceedings of Institution of Civil Engineers: Waste and Resource Management","176","2","","77","93","16","7","10.1680/jwarm.22.00008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152391653&doi=10.1680%2fjwarm.22.00008&partnerID=40&md5=ecb8fe592db48be50687dae800c6e1c8","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85152391653"
"Stewart D.I.; Cousens T.W.; Charles-Cruz C.A.","Stewart, D.I. (35305889000); Cousens, T.W. (6603394803); Charles-Cruz, C.A. (12761033100)","35305889000; 6603394803; 12761033100","The interpretation of CPT data from hydraulically placed PFA","2005","Geoenvironmental Engineering: Integrated Management of Groundwater and Contaminated Land - Fourth British Geotechnical Association Conference","","","","307","318","11","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644621974&partnerID=40&md5=90d990dae43d0de38841c9cfb193faf5","Conference paper","Final","","Scopus","2-s2.0-33644621974"
"Roehl K.E.; Meggyes T.; Simon F.-G.; Stewart D.I.","Roehl, Karl Ernst (6603754552); Meggyes, Tamás (16425688100); Simon, Franz-Georg (7201952485); Stewart, D.I. (35305889000)","6603754552; 16425688100; 7201952485; 35305889000","Preface","2005","Trace Metals and other Contaminants in the Environment","7","C","","xi","xiv","","0","10.1016/S0927-5215(05)80001-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956706408&doi=10.1016%2fS0927-5215%2805%2980001-3&partnerID=40&md5=f938e01f6c33927927e55e9fc4b60259","Editorial","Final","","Scopus","2-s2.0-77956706408"
"Deans I.; Stewart D.I.; Jones J.; Kam J.; Mishra B.","Deans, Innes (57194779879); Stewart, Douglas I. (35305889000); Jones, Jenny (55934425600); Kam, Jason (22733970500); Mishra, Bhoopesh (8358783500)","57194779879; 35305889000; 55934425600; 22733970500; 8358783500","Uptake and speciation of Zn and Pb by Miscanthus grown in contaminated soils","2023","Journal of Hazardous Materials","445","","129899","","","","6","10.1016/j.jhazmat.2022.129899","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145604042&doi=10.1016%2fj.jhazmat.2022.129899&partnerID=40&md5=c9b8d26aa43e228cdcc79b1d10ccf07d","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85145604042"
"Fuller S.J.; Stewart D.I.; Burke I.T.","Fuller, Samuel J. (55640301000); Stewart, Douglas I. (35305889000); Burke, Ian T. (8600041800)","55640301000; 35305889000; 8600041800","Chromate reduction in highly alkaline groundwater by zerovalent iron: Implications for its use in a permeable reactive barrier","2013","Industrial and Engineering Chemistry Research","52","13","","4704","4714","10","34","10.1021/ie302914b","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875798388&doi=10.1021%2fie302914b&partnerID=40&md5=f37937f5a55622fe9ded5de6fd33972e","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84875798388"
"Bryant D.E.; Stewart D.I.; Kee T.P.; Barton C.S.","Bryant, David E. (7202225543); Stewart, Douglas I. (35305889000); Kee, Terence P. (7005118325); Barton, Catherine S. (7202585629)","7202225543; 35305889000; 7005118325; 7202585629","Development of a functionalized polymer-coated silica for the removal of uranium from groundwater","2003","Environmental Science and Technology","37","17","","4011","4016","5","75","10.1021/es020178g","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042316773&doi=10.1021%2fes020178g&partnerID=40&md5=023152cbdeecb2fecade308b791d2a3a","Article","Final","","Scopus","2-s2.0-0042316773"
"West L.J.; Stewart D.I.; Binley A.M.; Shaw B.","West, L.J. (55665300300); Stewart, D.I. (35305889000); Binley, A.M. (7004203549); Shaw, B. (36923707300)","55665300300; 35305889000; 7004203549; 36923707300","Resistivity imaging of electrokinetic transport in soil","1997","Geoenvironmental engineering. Contaminated ground: fate of pollutants and remediation. Proc. Conference, Cardiff, 1997","","","","565","574","9","4","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031412062&partnerID=40&md5=6fa80075ca3d90cac6e48dadeee7310d","Article","Final","","Scopus","2-s2.0-0031412062"
"Stewart D.I.","Stewart, Douglas I. (35305889000)","35305889000","Editorial","2015","Proceedings of the Institution of Civil Engineers: Engineering Sustainability","168","4","","149","150","1","0","10.1680/ensu.2015.168.4.149","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951158103&doi=10.1680%2fensu.2015.168.4.149&partnerID=40&md5=4d800e81e6ac7eaee2effdae8cb48b68","Editorial","Final","","Scopus","2-s2.0-84951158103"
"Sunar N.M.; Stewart D.I.; Fletcher L.A.; Stentiford E.I.; Ashraf M.A.","Sunar, N.M. (36192154300); Stewart, D.I. (35305889000); Fletcher, L.A. (7101843418); Stentiford, E.I. (6603757705); Ashraf, Muhammad Aqeel (36630102500)","36192154300; 35305889000; 7101843418; 6603757705; 36630102500","Rapid propidium monoazide cPCR assay for exclusive quantification of viable Salmonella spp. cells","2016","Journal of Environmental Biology","37","5","","1057","1067","10","2","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996548620&partnerID=40&md5=0f93ebefbba13836ab20daab93618338","Article","Final","","Scopus","2-s2.0-84996548620"
"Stewart D.I.; Burke I.T.; Mortimer R.J.G.","Stewart, D.I. (35305889000); Burke, I.T. (8600041800); Mortimer, R.J.G. (7101740764)","35305889000; 8600041800; 7101740764","Stimulation of microbially mediated chromate reduction in alkaline soil-water systems","2007","Geomicrobiology Journal","24","7-8","","655","669","14","35","10.1080/01490450701758221","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36849088147&doi=10.1080%2f01490450701758221&partnerID=40&md5=34d1eed7456fbb7c93dd9487b0b28066","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-36849088147"
"Cousens T.W.; Stewart D.I.","Cousens, T.W. (6603394803); Stewart, D.I. (35305889000)","6603394803; 35305889000","Behaviour of a trial embankment on hydraulically placed pfa","2003","Engineering Geology","70","3-4","","293","303","10","8","10.1016/S0013-7952(03)00097-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0142249324&doi=10.1016%2fS0013-7952%2803%2900097-8&partnerID=40&md5=3fb704faaf8903d03c70d4f0d82e18d1","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-0142249324"
"Conroy D.J.R.; Millner P.A.; Stewart D.I.; Pollmann K.","Conroy, David J.R. (55938971700); Millner, Paul A. (35579806600); Stewart, Douglas I. (35305889000); Pollmann, Katrin (6602833712)","55938971700; 35579806600; 35305889000; 6602833712","Biosensing for the environment and defence: Aqueous uranyl detection using bacterial surface layer proteins","2010","Sensors","10","5","","4739","4755","16","18","10.3390/s100504739","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953530946&doi=10.3390%2fs100504739&partnerID=40&md5=515a465460b463e368bb1076b81cd6bb","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-77953530946"
"Stewart D.I.; Csõvári M.; Barton C.S.; Morris K.; Bryant D.E.","Stewart, Douglas I. (35305889000); Csõvári, Mihály (6506758118); Barton, Catherine S. (7202585629); Morris, Katherine (7202939108); Bryant, David E. (7202225543)","35305889000; 6506758118; 7202585629; 7202939108; 7202225543","Performance of a functionalised polymer-coated silica at treating uranium contaminated groundwater from a Hungarian mine site","2006","Engineering Geology","85","1-2","","174","183","9","12","10.1016/j.enggeo.2005.09.037","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646573344&doi=10.1016%2fj.enggeo.2005.09.037&partnerID=40&md5=2c79759267fa51cad735915ca21601a8","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-33646573344"
"Stewart D.I.; Cousens T.W.; Charles-Cruz C.A.","Stewart, D.I. (35305889000); Cousens, T.W. (6603394803); Charles-Cruz, C.A. (12761033100)","35305889000; 6603394803; 12761033100","The interpretation of CPT data from hydraulically placed PFA","2006","Engineering Geology","85","1-2","","184","196","12","2","10.1016/j.enggeo.2005.09.038","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646553907&doi=10.1016%2fj.enggeo.2005.09.038&partnerID=40&md5=b2c42130c2a6c7e92f54a95d5b89fcfa","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-33646553907"
"Deakin D.; West L.J.; Stewart D.I.; Yardley B.W.D.","Deakin, D. (15739456900); West, L.J. (55665300300); Stewart, D.I. (35305889000); Yardley, B.W.D. (7003586524)","15739456900; 55665300300; 35305889000; 7003586524","Leaching behaviour of a chromium smelter waste heap","2001","Waste Management","21","3","","265","270","5","29","10.1016/S0956-053X(00)00099-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035373381&doi=10.1016%2fS0956-053X%2800%2900099-4&partnerID=40&md5=76a79d025267d83ea24ab092917dff56","Conference paper","Final","","Scopus","2-s2.0-0035373381"
"Goode J.A.; Ahmed A.; Pike D.; Millner P.A.; Kapur N.; Stewart D.","Goode, J.A. (56291681000); Ahmed, A. (56904383900); Pike, D. (55567277700); Millner, P.A. (35579806600); Kapur, N. (7006646043); Stewart, D. (35305889000)","56291681000; 56904383900; 55567277700; 35579806600; 7006646043; 35305889000","Comparative electrochemical analysis of two flow cell systems","2014","Journal of the Electrochemical Society","161","6","","B143","B146","3","0","10.1149/2.073406jes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904793748&doi=10.1149%2f2.073406jes&partnerID=40&md5=651cced650e6fd549f48a6b7f0d60f5d","Article","Final","","Scopus","2-s2.0-84904793748"
"Roehl K.E.; Czurda K.; Meggyes T.; Simon F.-G.; Stewart D.I.","Roehl, Karl Ernst (6603754552); Czurda, Kurt (6701687748); Meggyes, Tamás (16425688100); Simon, Franz-Georg (7201952485); Stewart, D.I. (35305889000)","6603754552; 6701687748; 16425688100; 7201952485; 35305889000","Chapter 1 Permeable reactive barriers","2005","Trace Metals and other Contaminants in the Environment","7","C","","1","25","24","7","10.1016/S0927-5215(05)80005-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956746471&doi=10.1016%2fS0927-5215%2805%2980005-0&partnerID=40&md5=acebc46cbe18a12488e537fa3eeabaa0","Book chapter","Final","","Scopus","2-s2.0-77956746471"
"Deakin D.; West L.J.; Stewart D.I.; Yardley B.W.D.","Deakin, D. (15739456900); West, L.J. (55665300300); Stewart, D.I. (35305889000); Yardley, B.W.D. (7003586524)","15739456900; 55665300300; 35305889000; 7003586524","Leaching behaviour of a chromium smelter waste heap","2000","Waste Management Series","1","C","","392","401","9","1","10.1016/S0713-2743(00)80051-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956676443&doi=10.1016%2fS0713-2743%2800%2980051-3&partnerID=40&md5=dc7c9003ec8bb1d9085e6dd6b7730a00","Article","Final","","Scopus","2-s2.0-77956676443"
"Bray A.W.; Stewart D.I.; Courtney R.; Rout S.P.; Humphreys P.N.; Mayes W.M.; Burke I.T.","Bray, Andrew W. (54396706900); Stewart, Douglas I. (35305889000); Courtney, Ronan (8538904000); Rout, Simon P. (55303454600); Humphreys, Paul N. (7005959780); Mayes, William M. (16307232200); Burke, Ian T. (8600041800)","54396706900; 35305889000; 8538904000; 55303454600; 7005959780; 16307232200; 8600041800","Sustained Bauxite Residue Rehabilitation with Gypsum and Organic Matter 16 years after Initial Treatment","2018","Environmental Science and Technology","52","1","","152","161","9","98","10.1021/acs.est.7b03568","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040166082&doi=10.1021%2facs.est.7b03568&partnerID=40&md5=adfce990804cc5e96d211348995f06de","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85040166082"
"Deakin D.; West L.J.; Stewart D.I.; Yardley B.W.D.","Deakin, D. (15739456900); West, L.J. (55665300300); Stewart, D.I. (35305889000); Yardley, B.W.D. (7003586524)","15739456900; 55665300300; 35305889000; 7003586524","The leaching characteristics of chromite ore processing residue","2001","Environmental Geochemistry and Health","23","3","","201","206","5","19","10.1023/A:1012271330251","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035170069&doi=10.1023%2fA%3a1012271330251&partnerID=40&md5=2af39440d5a900cd165504eb9aadcb16","Article","Final","","Scopus","2-s2.0-0035170069"
"Bolton M.D.; Stewart D.I.","Bolton, M.D. (7103008614); Stewart, D.I. (35305889000)","7103008614; 35305889000","The effect on propped diaphragm walls of rising groundwater in stiff clay","1994","Geotechnique","44","1","","111","127","16","35","10.1680/geot.1994.44.1.111","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028175790&doi=10.1680%2fgeot.1994.44.1.111&partnerID=40&md5=6b60d3dd034f1d7766981f778022bf9e","Article","Final","","Scopus","2-s2.0-0028175790"
"Stewart D.I.; Bray A.W.; Udoma G.; Hobson A.J.; Mayes W.M.; Rogerson M.; Burke I.T.","Stewart, Douglas I. (35305889000); Bray, Andrew W. (54396706900); Udoma, Gideon (57200335950); Hobson, Andrew J. (9338433300); Mayes, William M. (16307232200); Rogerson, Mike (7004689703); Burke, Ian T. (8600041800)","35305889000; 54396706900; 57200335950; 9338433300; 16307232200; 7004689703; 8600041800","Hydration of dicalcium silicate and diffusion through neo-formed calcium-silicate-hydrates at weathered surfaces control the long-term leaching behaviour of basic oxygen furnace (BOF) steelmaking slag","2018","Environmental Science and Pollution Research","25","10","","9861","9872","11","25","10.1007/s11356-018-1260-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040902715&doi=10.1007%2fs11356-018-1260-7&partnerID=40&md5=0fe8600931881eaf1d0fe646487132c1","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85040902715"
"Stewart D.I.; Bryant D.E.; Barton C.S.; Morris K.; Csovári M.","Stewart, D.I. (35305889000); Bryant, David E. (7202225543); Barton, Catherine S. (7202585629); Morris, Katherine (7202939108); Csovári, Mihály (6506758118)","35305889000; 7202225543; 7202585629; 7202939108; 6506758118","Chapter 7 New barrier materials: the use of tailored ligand systems for the removal of metals from groundwater","2005","Trace Metals and other Contaminants in the Environment","7","C","","153","182","29","0","10.1016/S0927-5215(05)80011-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956706734&doi=10.1016%2fS0927-5215%2805%2980011-6&partnerID=40&md5=5c8add731ec43778527744de6589c088","Book chapter","Final","","Scopus","2-s2.0-77956706734"
"Wu J.; West L.J.; Stewart D.I.","Wu, J. (58419956900); West, L.J. (55665300300); Stewart, D.I. (35305889000)","58419956900; 55665300300; 35305889000","Copper(II) humate mobility in kaolinite soil","2001","Engineering Geology","60","1-4","","275","284","9","17","10.1016/S0013-7952(00)00108-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035363264&doi=10.1016%2fS0013-7952%2800%2900108-3&partnerID=40&md5=2543c3f8b5069fc67d9ca046c49a649d","Article","Final","","Scopus","2-s2.0-0035363264"
"Feng J.; Burke I.T.; Chen X.; Stewart D.I.","Feng, Jianting (57205495811); Burke, Ian T. (8600041800); Chen, Xiaohui (55571370200); Stewart, Douglas I. (35305889000)","57205495811; 8600041800; 55571370200; 35305889000","Assessing metal contamination and speciation in sewage sludge: implications for soil application and environmental risk","2023","Reviews in Environmental Science and Biotechnology","22","4","","1037","1058","21","39","10.1007/s11157-023-09675-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174388360&doi=10.1007%2fs11157-023-09675-y&partnerID=40&md5=176315bc5a605c47bbd9630ce4d84050","Review","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85174388360"
"Boylan A.A.; Stewart D.I.; Graham J.T.; Trivedi D.; Burke I.T.","Boylan, Aislinn A. (57192804014); Stewart, Douglas I. (35305889000); Graham, James T. (57188854692); Trivedi, Divyesh (7005754165); Burke, Ian T. (8600041800)","57192804014; 35305889000; 57188854692; 7005754165; 8600041800","Mechanisms of inorganic carbon-14 attenuation in contaminated groundwater: Effect of solution pH on isotopic exchange and carbonate precipitation reactions","2017","Applied Geochemistry","85","","","137","147","10","10","10.1016/j.apgeochem.2016.12.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008214268&doi=10.1016%2fj.apgeochem.2016.12.006&partnerID=40&md5=372e6f7d3fa90933f8ff73181b218215","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85008214268"
"Hobson A.J.; Stewart D.I.; Mortimer R.J.G.; Mayes W.M.; Rogerson M.; Burke I.T.","Hobson, Andrew J. (9338433300); Stewart, Douglas I. (35305889000); Mortimer, Robert J.G. (7101740764); Mayes, William M. (16307232200); Rogerson, Mike (7004689703); Burke, Ian T. (8600041800)","9338433300; 35305889000; 7101740764; 16307232200; 7004689703; 8600041800","Leaching behaviour of co-disposed steel making wastes: Effects of aeration on leachate chemistry and vanadium mobilisation","2018","Waste Management","81","","","1","10","9","16","10.1016/j.wasman.2018.09.046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054305031&doi=10.1016%2fj.wasman.2018.09.046&partnerID=40&md5=1359b236459449ede87a84fa8b252b9d","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85054305031"
"Tompkins D.C.; Stewart D.I.; Graham J.T.; Burke I.T.","Tompkins, Danielle C. (57537893600); Stewart, Douglas I. (35305889000); Graham, James T. (57188854692); Burke, Ian T. (8600041800)","57537893600; 35305889000; 57188854692; 8600041800","Corrigendum to “In situ disposal of crushed concrete waste as void fill material at UK nuclear sites: Leaching behaviour and effect of pH on trace element release” [Journal of Hazardous Materials Advances (2022) 5, 100043](S2772416621000425)(10.1016/j.hazadv.2021.100043)","2023","Journal of Hazardous Materials Advances","12","","100382","","","","0","10.1016/j.hazadv.2023.100382","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176086616&doi=10.1016%2fj.hazadv.2023.100382&partnerID=40&md5=2223219b5f5e8425bc9b1156bc260925","Erratum","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85176086616"
"Mohammad A.; Sapsford D.J.; Harbottle M.; Cleall P.; Stewart D.I.; Sepúlveda F.","Mohammad, Arif (57208618160); Sapsford, Devin J. (23012420800); Harbottle, Michael (12770958300); Cleall, Peter (6603271515); Stewart, Doug I. (35305889000); Sepúlveda, Felipe (59540325100)","57208618160; 23012420800; 12770958300; 6603271515; 35305889000; 59540325100","Effect of Different Physical and Geochemical Parameters on Mobilisation of Metals: A Crucial Step Towards Resource Recovery from Waste","2023","Proceedings of the International Congress on Environmental Geotechnics","","","","190","200","10","1","10.53243/ICEG2023-314","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85202596783&doi=10.53243%2fICEG2023-314&partnerID=40&md5=9361c7e0ee3ca73206303065aa32857d","Conference paper","Final","","Scopus","2-s2.0-85202596783"
"Feng J.; Burke I.T.; Chen X.; Stewart D.I.","Feng, Jianting (57205495811); Burke, Ian T. (8600041800); Chen, Xiaohui (59640933300); Stewart, Douglas I. (35305889000)","57205495811; 8600041800; 59640933300; 35305889000","Evolution of Cu and Zn speciation in agricultural soil amended by digested sludge over time and repeated crop growth","2024","Environmental Science and Pollution Research","31","42","","54738","54752","14","0","10.1007/s11356-024-34784-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85202735250&doi=10.1007%2fs11356-024-34784-8&partnerID=40&md5=a4517f47df0c34a0a466c15454374016","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85202735250"
"Zhai J.; Burke I.T.; Stewart D.I.","Zhai, Jihua (57191161544); Burke, Ian T (8600041800); Stewart, Douglas I. (35305889000)","57191161544; 8600041800; 35305889000","Potential reuse options for biomass combustion ash as affected by the persistent organic pollutants (POPs) content","2022","Journal of Hazardous Materials Advances","5","","100038","","","","11","10.1016/j.hazadv.2021.100038","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144091422&doi=10.1016%2fj.hazadv.2021.100038&partnerID=40&md5=6aa6793da19ae03c7a2cfb7717f4c7e4","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85144091422"
"West L.J.; Stewart D.I.; Duxbury J.R.; Johnston S.R.","West, L. Jared (55665300300); Stewart, D.I. (35305889000); Duxbury, J.R. (52163429800); Johnston, S. Richard (58451885000)","55665300300; 35305889000; 52163429800; 58451885000","Toxic metal mobility and retention at industrially contaminated sites","1999","Geological Society Special Publication","157","","","241","264","23","7","10.1144/GSL.SP.1999.157.01.17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0012875484&doi=10.1144%2fGSL.SP.1999.157.01.17&partnerID=40&md5=1c0326bdcafc8e0bb33e2f94022f467b","Article","Final","","Scopus","2-s2.0-0012875484"
"Mollins L.H.; Stewart D.I.; Cousens T.W.","Mollins, L.H. (6505966555); Stewart, D.I. (35305889000); Cousens, T.W. (6603394803)","6505966555; 35305889000; 6603394803","Predicting the properties of bentonite-sand mixtures","1996","Clay Minerals","31","2","","243","252","9","152","10.1180/claymin.1996.031.2.10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030156903&doi=10.1180%2fclaymin.1996.031.2.10&partnerID=40&md5=2c9b2957e80f6f43b393e26a6b327722","Article","Final","","Scopus","2-s2.0-0030156903"
"Johnston S.R.; West L.J.; Stewart D.I.","Johnston, S.R. (58451885000); West, L.J. (55665300300); Stewart, D.I. (35305889000)","58451885000; 55665300300; 35305889000","Microscope spectroscopy on contaminated soil","1997","Geoenvironmental engineering. Contaminated ground: fate of pollutants and remediation. Proc. Conference, Cardiff, 1997","","","","91","98","7","4","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031429581&partnerID=40&md5=ea2ea13890ab0838926ab4c1bbe0d341","Article","Final","","Scopus","2-s2.0-0031429581"
